name,method,rank,dockq_native,fnat_native,plddt,iptm,plddt_CA,A_plddt_CA,B_plddt_CA,ptm,A_ptm,B_ptm,A_iptm,B_iptm,conserved_dockq,conserved_fnat,ppi_num,conserved_ppi_num,saltbridge_num,hbond_num,pication_num,pistack_num,halogen_bond_num,md_rmsd,md_rmsf,md_rmsf_top1,md_rmsf_top3,md_rmsf_top5,md_contact,md_contact_top1,md_contact_top3,md_contact_top5,len_peptide,dssp_H,dssp_E,dssp_C,concact_ratio,predicted_fnat_native
6mlc,chai1_with_msa,0,0.697794,0.933333,81.000391,0.484007,83.283,83.541905,79.658333,0.7308336496353149,0.7204514741897583,0.1817468106746673,0.1184114515781402,0.484007179737091,0.587745,0.750584,13,10,5,8,0,0,0,3.393577,1.198661,0.966824,1.1103219,1.1621623,7.2855,9.628,8.734667,8.0238,6,0,0,6,1.0,0.64254594
6mlc,chai1_with_msa,1,0.704037,0.933333,81.224986,0.484647,83.526667,83.740833,80.528333,0.7336774468421936,0.7232857942581177,0.1822352409362793,0.1190890967845916,0.4846468269824981,0.578842,0.719095,12,10,2,10,0,0,0,4.418754,1.02345,0.844802,0.91144943,0.98471296,6.905833,8.737,8.575,7.5936,6,0,0,6,1.0,0.6782751
6mlc,chai1_with_msa,2,0.742849,0.933333,81.035573,0.48562,83.373889,83.577024,80.53,0.7302892804145813,0.7193663120269775,0.1851904690265655,0.1206577122211456,0.4856197834014892,0.615688,0.788091,12,10,1,10,0,1,0,3.020137,1.0131166,0.835576,0.91633695,0.98658,7.741833,10.187,8.835667,8.0154,6,0,0,6,1.0,0.61924267
6mlc,chai1_with_msa,3,0.734857,0.933333,81.021243,0.485207,83.373222,83.602976,80.156667,0.7320870161056519,0.7213877439498901,0.1840646415948867,0.1198284924030304,0.4852065443992615,0.618835,0.780865,13,10,2,9,2,0,0,6.238784,1.9213141,1.572992,1.6369189,1.8067214,6.923833,8.783,8.201,7.5198,6,0,0,6,1.0,0.6955157
6mlc,chai1_with_msa,4,0.634558,0.933333,80.304246,0.479316,82.565222,82.847024,78.62,0.7232253551483154,0.7125457525253296,0.1839995980262756,0.118562564253807,0.4793165028095245,0.593591,0.83575,11,9,3,8,0,0,0,3.212605,1.4360093,1.192601,1.2948248,1.3803694,8.478167,10.681,9.744333,8.7732,6,0,0,6,1.0,0.708711
6n3e,chai1_with_msa,0,0.983091,0.966667,98.497241,0.954785,98.918317,98.921915,98.87,0.981569766998291,0.9809685945510864,0.2749665677547455,0.2734749317169189,0.954784631729126,0.986845,0.966667,9,8,2,5,0,2,0,1.719475,0.9603477,0.508113,0.71420556,0.832342,5.708,12.045,8.55,6.7308,7,0,0,7,1.0,0.97862387
6n3e,chai1_with_msa,1,0.996253,1.0,98.494851,0.954586,98.91703,98.920638,98.868571,0.9815727472305298,0.9809776544570924,0.2740348577499389,0.2720545828342438,0.954586386680603,0.99758,1.0,9,6,2,5,0,2,0,1.724927,1.1231596,0.754989,0.9406166,1.0206372,5.811857,11.786,8.563667,6.7402,7,0,0,7,1.0,1.0048842
6n3e,chai1_with_msa,2,0.995623,1.0,98.494578,0.95466,98.917426,98.92117,98.867143,0.9818007946014404,0.9812009334564208,0.2739446461200714,0.2723692655563354,0.9546602368354796,0.99789,1.0,8,7,3,3,0,2,0,1.311324,1.1458457,0.72143,0.9456735,1.0635477,5.975,12.231,8.815333,6.8946,7,0,0,7,1.0,1.0059192
6n3e,chai1_with_msa,3,0.994473,1.0,98.498181,0.954328,98.918812,98.922553,98.868571,0.9815552234649658,0.9809237718582152,0.2739197909832001,0.2722262442111969,0.9543279409408568,0.997843,1.0,9,8,2,5,0,2,0,2.337978,0.9712682,0.567711,0.7017565,0.806252,5.521,11.396,8.258333,6.5484,7,0,0,7,1.0,1.0073857
6n3e,chai1_with_msa,4,0.995893,1.0,98.495065,0.95485,98.918119,98.921809,98.868571,0.9815431237220764,0.9809331297874452,0.2740351855754852,0.2725105583667755,0.9548497200012208,0.998183,1.0,8,7,3,3,0,2,0,1.640879,1.0190771,0.541602,0.7045472,0.84776604,5.690857,11.835,8.468667,6.6786,7,0,0,7,1.0,1.0144291
6pj8,chai1_with_msa,0,0.959835,0.945946,95.102837,0.898779,97.033172,97.067514,95.79,0.9729823470115662,0.9717756509780884,0.2371318489313125,0.1951852440834045,0.8987787365913391,0.983365,0.980601,10,10,0,10,0,0,0,2.592402,0.9481243,0.596198,0.6719246,0.9481244,10.198,15.248,13.860667,10.198,5,0,0,5,1.0,0.92829525
6pj8,chai1_with_msa,1,0.959383,0.918919,95.089255,0.898693,97.035484,97.069669,95.798,0.9730644822120668,0.9718315601348876,0.2373334169387817,0.1961027383804321,0.8986926674842834,0.968744,0.935223,11,11,0,11,0,0,0,1.977634,0.88609207,0.589001,0.6491056,0.88609207,10.8098,15.956,14.719333,10.8098,5,0,0,5,1.0,0.8854835
6pj8,chai1_with_msa,2,0.977898,0.972973,95.04608,0.898428,96.996935,97.030055,95.798,0.9733009934425354,0.9720469117164612,0.2374109476804733,0.1954235136508941,0.898428201675415,0.989176,0.987011,11,11,0,11,0,0,0,2.180965,0.7570917,0.534923,0.58159333,0.7570917,10.5364,15.718,14.663667,10.5364,5,0,0,5,1.0,0.9250761
6pj8,chai1_with_msa,3,0.973539,0.972973,95.088456,0.898412,97.040108,97.070166,95.952,0.9730414152145386,0.9718042016029358,0.2379615604877472,0.1976974606513977,0.8984119296073914,0.986067,0.97419,11,11,0,11,0,0,0,2.092833,0.9635124,0.547059,0.69010717,0.9635124,9.7762,14.646,13.404333,9.7762,5,0,0,5,1.0,0.93679607
6pj8,chai1_with_msa,4,0.971816,0.972973,95.125112,0.89895,97.058978,97.092376,95.85,0.9732282757759094,0.9719983339309692,0.2364659607410431,0.1952410787343979,0.8989503383636475,0.991945,0.99359,10,10,0,10,0,0,0,1.962921,0.8059948,0.569491,0.62146974,0.8059948,10.1546,15.678,13.946333,10.1546,5,0,0,5,1.0,0.9333214
6qg8,chai1_with_msa,0,0.923269,0.934783,88.65783,0.841184,91.877949,91.600146,93.881053,0.8942194581031799,0.8792205452919006,0.2218472212553024,0.1801263391971588,0.8411838412284851,0.94406,0.938568,11,8,5,4,0,2,0,1.915183,0.75671095,0.418297,0.45735094,0.48685646,4.271947,9.26,8.348,7.7326,19,17,0,2,1.0,0.9419044
6qg8,chai1_with_msa,1,0.939744,0.956522,88.683123,0.842208,91.915705,91.650876,93.825263,0.8937420845031738,0.8789010643959045,0.2209820449352264,0.1792255789041519,0.8422078490257263,0.955727,0.971601,11,8,4,5,2,0,0,1.930971,0.8071603,0.430368,0.4800179,0.51028043,4.058158,9.173,8.084667,7.6026,19,17,0,2,0.947368,0.94220394
6qg8,chai1_with_msa,2,0.92198,0.934783,88.654153,0.842367,91.872308,91.590803,93.902105,0.8947436809539795,0.8798213005065918,0.2212758660316467,0.1798689663410186,0.8423670530319214,0.950142,0.952551,11,8,3,6,0,2,0,2.167362,0.8255379,0.460774,0.49942937,0.5280387,4.266947,9.201,8.336333,7.671,19,17,0,2,0.947368,0.9487785
6qg8,chai1_with_msa,3,0.955807,0.978261,88.367658,0.836557,91.586667,91.25,94.014211,0.8947520852088928,0.8801708221435547,0.2218443602323532,0.1797324419021606,0.8365569710731506,0.958334,0.924864,9,8,3,4,0,2,0,2.107119,0.76894015,0.436549,0.47768915,0.5018773,4.137,9.399,8.407,7.8554,19,17,0,2,0.947368,0.9401363
6qg8,chai1_with_msa,4,0.919707,0.913043,88.71313,0.842652,91.925321,91.642117,93.967368,0.8945000171661377,0.879554808139801,0.222241997718811,0.1805636882781982,0.8426522612571716,0.937768,0.920147,13,9,4,7,0,2,0,2.245909,0.74133795,0.43712,0.4735918,0.4990936,4.131789,9.215,8.137,7.598,19,17,0,2,1.0,0.92739916
6sa8,chai1_with_msa,0,0.918906,0.891566,90.327902,0.489002,93.743185,94.215128,62.359,0.8201477527618408,0.8208840489387512,0.0958527773618698,0.0531508959829807,0.4890016615390777,0.75551,0.776669,40,32,2,25,13,0,0,2.331277,1.382097,1.297635,1.3055384,1.3110982,10.4328,12.589,11.994667,11.695,10,0,0,10,1.0,0.76542646
6sa8,chai1_with_msa,1,0.894365,0.843373,90.38125,0.487294,93.807007,94.282391,62.194,0.822197675704956,0.8229925632476807,0.0955448895692825,0.053037866950035,0.4872938692569732,0.756858,0.765028,38,25,2,21,15,0,0,2.877364,1.220494,1.052692,1.1106397,1.1472608,11.051,12.691,12.331667,11.8596,10,0,0,10,1.0,0.7532387
6sa8,chai1_with_msa,2,0.901092,0.855422,90.352331,0.498622,93.786237,94.258045,62.411,0.8221701383590698,0.8228378891944885,0.0956378728151321,0.0545603074133396,0.4986216127872467,0.747078,0.744278,40,27,1,25,14,0,0,3.15329,1.5506154,1.321925,1.3888706,1.414181,10.1375,12.961,12.116667,11.4972,10,0,0,10,1.0,0.77591765
6sa8,chai1_with_msa,3,0.908216,0.843373,90.380689,0.489557,93.804696,94.281278,62.112,0.8233466148376465,0.8241246938705444,0.0964156985282898,0.0531023256480693,0.4895567893981933,0.748672,0.732738,37,31,1,23,13,0,0,2.629662,1.2301766,1.067115,1.1456841,1.1767734,10.0299,12.656,11.506667,11.1382,10,0,0,10,1.0,0.8103125
6sa8,chai1_with_msa,4,0.111207,0.120482,89.677685,0.359267,93.104356,93.828707,44.935,0.8198220133781433,0.8234369158744812,0.0892409235239029,0.0254674665629863,0.3592671155929565,0.114786,0.131874,23,3,1,13,9,0,0,3.066535,1.2549422,1.107716,1.1365685,1.1640785,7.9061,11.25,10.621667,9.8704,10,0,0,10,1.0,0.1745113
